id_registro,titulo,autores,ano,periodico,doi,url,url_pdf_aberto,resumo,fontes,consultas_busca,pontuacao_relevancia,status_pre_triagem_ia,escore_aderencia_ia,recomendacao_ia,confianca_ia,bloco_tematico_ia,criterio_inclusao_ia,criterio_exclusao_ia,justificativa_ia,decisao_titulo_resumo,motivo_exclusao_titulo_resumo,texto_completo_local,decisao_texto_completo,motivo_exclusao_texto_completo,incluir_final,observacoes,pais_contexto,objetivo_estudo,desenho_metodo,amostra_base,achados_principais,limitacoes,contribuicao_pergunta
semantic_scholar:ab7dd4abee54ec6e81a777170a5b4a577bf56bd3,"Making invalidity fair: schizophrenia, medical uncertainty and the certification of war disability pensions in post-war Britain",Alfred Freeborn,2026,BJHS Themes,10.1017/bjt.2026.10033,https://www.semanticscholar.org/paper/ab7dd4abee54ec6e81a777170a5b4a577bf56bd3,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/1DED06DB287E34FE0D28FFFD4387327C/S2058850X26100332a.pdf/div-class-title-making-invalidity-fair-schizophrenia-medical-uncertainty-and-the-certification-of-war-disability-pensions-in-post-war-britain-div.pdf,"In post-war Britain there was cross-party political pressure to ensure that disabled veterans received fair compensation. This produced a particular challenge to the state’s deployment of psychiatric knowledge. In 1943 new laws governing the pension appeal tribunals were passed to give veterans the benefit of the doubt in their appeals, throwing the spotlight on diseases considered by psychiatrists to have hereditary aetiologies, such as schizophrenia. This paper reconstructs the medico-legal history of schizophrenia appeal cases to better understand both how the pursuit of judicial procedure interacted with medical uncertainty and how post-war sympathies for veterans helped to normalize schizophrenia in public life. Making invalidity fair meant ensuring that the government was held to the standards of legal procedure in its award of war disability pensions. Moreover, in the case of schizophrenia, it also meant using legal means to force the psychiatric profession to be more honest about the limits of its disease theories. The interaction of medical and legal epistemic practices produced a hybrid entity, stress-triggered schizophrenia, as a socially acceptable solution to the problem of medical uncertainty.",semantic_scholar,semantic_scholar:analise_documental_elegibilidade:analise_documental_elegibilidade_2,0.0,CONCLUIDA,58.0,REVISAR_HUMANO,71.0,"Equidade territorial, qualidade e controle","Discute certificação de pensões por invalidez, incerteza médica, apelações e padrões de justiça/legalidade na decisão sobre incapacidade.","Enfoque histórico e específico de pensões de guerra, sem conexão aparente com desenho operacional contemporâneo de fluxos, teleperícia ou gestão de filas.","Há aderência ao eixo de avaliação/certificação de incapacidade e revisão de decisões, com ênfase em incerteza médica e controle jurídico. Contudo, por ser estudo histórico sobre pensões de guerra, a aplicabilidade direta ao fluxo administrativo atual é limitada e deve ser avaliada por humano.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
pubmed:37192074,Disability Evaluations: Common Questions and Answers.,Evensen AE; Hartman J,2023,American family physician,,https://pubmed.ncbi.nlm.nih.gov/37192074/,,,pubmed,pubmed:beneficios_incapacidade_avaliacao_medico_pericial:beneficios_incapacidade_avaliacao_medico_pericial_1,0.0,CONCLUIDA,58.0,REVISAR_HUMANO,63.0,Benefícios por incapacidade e avaliação médico-pericial,Estudos que analisem certificação médica ou avaliação médico-pericial.,"Editorial, comentário, notícia, apresentação, resumo de congresso ou opinião sem análise, dados, revisão ou contribuição institucional verificável.","O título indica conteúdo sobre avaliações de incapacidade e perguntas frequentes, potencialmente útil para compreensão do processo pericial. Porém, o periódico e o formato sugerem possível artigo narrativo/prático, e sem resumo não é possível confirmar contribuição analítica substantiva para a pergunta da revisão.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
semantic_scholar:dfa05eabaf8bc2164f111562a2f5ed614830cd18,[Medical certification problems associated with the so-called social pension--the error underlying the notion of such a medical certifying solution].,T. Zyss; J. Boroń; R. Hese,2007,Archives of Forensic Medicine and Criminology,,https://www.semanticscholar.org/paper/dfa05eabaf8bc2164f111562a2f5ed614830cd18,,,semantic_scholar,semantic_scholar:beneficios_incapacidade_avaliacao_medico_pericial:beneficios_incapacidade_avaliacao_medico_pericial_3,0.0,CONCLUIDA,58.0,REVISAR_HUMANO,56.0,Benefícios por incapacidade e avaliação médico-pericial,"Título indica problemas de certificação médica associados a benefício/pensão social, potencialmente relevante para elegibilidade e controle.","Resumo ausente; pode ser ensaio conceitual ou opinião sem dados, revisão ou contribuição institucional verificável.","Há aderência temática aparente com certificação médica e benefícios, mas a ausência de resumo impede verificar se se trata de análise empírica, jurídica ou meramente opinativa.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
openalex:https://openalex.org/W1964352664,The Rise in the Disability Rolls and the Decline in Unemployment,David Autor; Mark Duggan,2003,The Quarterly Journal of Economics,10.1162/00335530360535171,https://doi.org/10.1162/00335530360535171,https://repository.upenn.edu/bitstreams/ab456613-8aeb-437b-9cf6-2383f4827d7b/download,"Between 1984 and 2001, the share of nonelderly adults receiving Social Security Disability Insurance income (DI) rose by 60 percent to 5.3 million beneficiaries. Rapid program growth despite improving aggregate health appears to be explained by reduced screening stringency, declining demand for less skilled workers, and an unforeseen increase in the earnings replacement rate. We estimate that the sum of these forces doubled the labor force exit propensity of displaced high school dropouts after 1984, lowering measured U. S. unemployment by one-half a percentage point. Steady state calculations augur a further 40 percent increase in the rate of DI receipt.",openalex,openalex:analise_documental_elegibilidade:analise_documental_elegibilidade_2; openalex:beneficios_incapacidade_avaliacao_medico_pericial:beneficios_incapacidade_avaliacao_medico_pericial_3,0.0,CONCLUIDA,55.0,REVISAR_HUMANO,81.0,Análise documental e elegibilidade,"Estudos que analisem benefícios por incapacidade, afastamento por doença, seguro por incapacidade, certificação médica ou avaliação médico-pericial.; Estudos que abordem triagem documental, elegibilidade, análise de documentos médicos, validação de atestados ou processos de deci…",,"Analisa crescimento do Disability Insurance e atribui parte do fenômeno à menor rigidez de screening. Embora não trate de fluxo operacional, aborda elegibilidade e stringência de triagem, com utilidade potencial para a revisão.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
semantic_scholar:b285b351433d9ae5e06a3974968c90ccc2c3aab1,"Patterns in the access, utilisation and budget allocation of National Disability Insurance Scheme (NDIS) psychosocial support for Aboriginal and Torres Strait Islander peoples with mental health needs: a case study from South East Queensland",Xiaoyun Zhou; Claudia Pagliaro; Manuel Wailan; Carmel Nelson; Shuichi Suetani; Randall Frazer; Tamsyn Borton; Rayno Potgieter; T. Basit; Hayley M. Williams; Yan Liu; Lihong Zhang; Xiang-Yu Hou; Roxanne Bainbridge; H. Whiteford; S. Diminic,2025,BMC Health Services Research,10.1186/s12913-025-13634-4,https://www.semanticscholar.org/paper/b285b351433d9ae5e06a3974968c90ccc2c3aab1,https://europepmc.org/articles/PMC12628878?pdf=render,"Equity in access to disability support services is critical for addressing health disparities faced by Aboriginal and Torres Strait Islander peoples (hereafter respectfully referred to as Indigenous Australians) in Australia. Since its rollout in 2016, the National Disability Insurance Scheme (NDIS) has faced criticism for limited access among Indigenous Australians. While systemic barriers have been identified, the extent of disparities and factors influencing access and funding remain unclear. We examined NDIS psychosocial support access and utilisation among Indigenous Australians in South East Queensland (SEQ), focusing on disparities and determinants of access and budget allocation. This study analysed Australian Bureau of Statistics Personal Level Integrated Data Asset, 2021 Census, 2021 NDIS and Medicare datasets. We examined the sociodemographic and service-related factors that were associated with access rates and budget allocation for NDIS support for psychosocial disability as primary disability among Indigenous Australians with mental health needs. Multivariate logistic regression and linear regression were used to assess associations with access and budget allocation, respectively. Indigenous Australians in SEQ accessed NDIS psychosocial support at higher rates than non-Indigenous Australians (1.75% versus 0.88%, p < 0.001), though budget allocations were comparable ($94,310.90 versus $86,371.78 per capita, p = 0.062). Access varied within Indigenous Australians based on sociodemographic factors, health service regions, and levels of need. Stable housing, lower income, and higher mental health needs were associated with greater access, whereas post-secondary education and chronic conditions were associated with lower access. Budget allocation was higher for those in group/lone households and those with greater functional impairment. However, 88% of individual level utilisation data were missing, and only 69.57% of Indigenous participants were correctly identified as Indigenous in NDIS data. In SEQ, Indigenous Australians demonstrated higher access to NDIS psychosocial support. Differences in access to and budget allocation of NDIS psychosocial support benefit those most in need. Nonetheless, systemic challenges remain including under-identification of Indigenous status, missing data on utilisation, and barriers associated with housing instability. Addressing these issues and strengthening culturally safe processes are critical to improving access to psychosocial disability support for Indigenous Australians.",europe_pmc; pubmed; semantic_scholar,europe_pmc:capacidade_filas_alocacao:capacidade_filas_alocacao_3; pubmed:capacidade_filas_alocacao:capacidade_filas_alocacao_3; semantic_scholar:capacidade_filas_alocacao:capacidade_filas_alocacao_3,0.0,CONCLUIDA,55.0,REVISAR_HUMANO,71.0,"Equidade territorial, qualidade e controle","Estudo sobre acesso, utilização e alocação orçamentária em esquema nacional de deficiência, com foco em equidade e barreiras de acesso.","Pode não tratar de avaliação médico-pericial, certificação, triagem documental ou fluxo entre modalidades de avaliação.","O registro é potencialmente relevante por tratar de acesso e alocação em programa nacional de deficiência, incluindo desigualdades para população indígena. Contudo, pelo resumo, o foco parece ser suporte psicossocial no NDIS e orçamento/acesso, sem explicitar processos de avaliação pericial, elegibilidade documental ou teleavaliação. Merece revisão humana pela proximidade com benefícios por incapacidade e equidade.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
semantic_scholar:11c4cee29b5698cd87960aa3140cc23d88915026,Early intervention in temporary DI: A randomized natural field experiment reducing waiting time in vocational rehabilitation,K. Hauge; S. Markussen; R. Frisch,2021,,,https://www.semanticscholar.org/paper/11c4cee29b5698cd87960aa3140cc23d88915026,,,semantic_scholar,semantic_scholar:capacidade_filas_alocacao:capacidade_filas_alocacao_1,0.0,CONCLUIDA,55.0,REVISAR_HUMANO,67.0,"Capacidade, filas e alocação de serviços",Estudos sobre benefícios por incapacidade e redução de tempo de espera em reabilitação/fluxo associado à incapacidade.,"Resumo ausente; pode focar intervenção em reabilitação vocacional sem tratar de avaliação médico-pericial, triagem ou alocação entre modalidades.","O título menciona temporary DI e redução de waiting time, o que sugere aderência parcial ao eixo de benefícios por incapacidade e gestão do tempo de espera. Contudo, sem resumo não é possível confirmar se aborda decisão administrativa/pericial ou apenas reabilitação.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
pubmed:24120308,Recommendations for fitness for work medical evaluations in chronic respiratory patients. Spanish Society of Pulmonology and Thoracic Surgery (SEPAR).,Martínez González C; González Barcala FJ; Belda Ramírez J; González Ros I; Alfageme Michavila I; Orejas Martínez C; González Rodríguez-Moro JM; Rodríguez Portal JA; Fernández Álvarez R; Spanish Society of Pulmonology and Thoracic Surgery (SEPAR),2013,Archivos de bronconeumologia,10.1016/j.arbres.2013.06.004,https://pubmed.ncbi.nlm.nih.gov/24120308/,http://hdl.handle.net/10651/24132,,pubmed,pubmed:beneficios_incapacidade_avaliacao_medico_pericial:beneficios_incapacidade_avaliacao_medico_pericial_2,0.0,CONCLUIDA,55.0,REVISAR_HUMANO,63.0,Benefícios por incapacidade e avaliação médico-pericial,"Estudos que analisem benefícios por incapacidade, certificação médica ou avaliação médico-pericial.",Textos sem relação substantiva com a pergunta de pesquisa ou com ao menos um eixo da matriz analítica.,"O título indica recomendações para avaliações médicas de aptidão para o trabalho em pacientes respiratórios crônicos, o que sugere relação com avaliação médico-pericial/certificação. Porém, sem resumo, não é possível verificar se aborda fluxo, triagem, elegibilidade, gestão de demanda ou apenas orientação clínica.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
crossref:10.1057/9781137314277.0017,Fit for Purpose? Lessons for Policies to Address the Disability Benefits âCrisisâ,Houston; Lindsay,,"Disability Benefits, Welfare Reform and Employment Policy",10.1057/9781137314277.0017,https://doi.org/10.1057/9781137314277.0017,,,crossref,crossref:beneficios_incapacidade_avaliacao_medico_pericial:beneficios_incapacidade_avaliacao_medico_pericial_1,0.0,CONCLUIDA,55.0,REVISAR_HUMANO,58.0,Benefícios por incapacidade e avaliação médico-pericial,"Título sugere lições para políticas voltadas à crise dos benefícios por incapacidade, potencialmente relevante para desenho institucional e gestão da demanda.",Sem resumo; pode ser discussão normativa ampla sem evidência empírica ou sem foco em avaliação pericial/fluxo operacional.,"Há aderência temática razoável ao debate sobre políticas de benefícios por incapacidade. Contudo, os metadados não permitem confirmar se o capítulo oferece evidência útil para alocação entre modalidades de avaliação.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
semantic_scholar:83323c8c3857bcc6179490d9d6d221306d963c66,Return to Work After Injuries: Legal Challenges for Seafarers in Canada,Desai Shan; A. Medley; Barbara Neis; Contessa Small,2025,New solutions : a journal of environmental and occupational health policy : NS,10.1177/10482911251317583,https://www.semanticscholar.org/paper/83323c8c3857bcc6179490d9d6d221306d963c66,https://bdp.parl.ca/staticfiles/PublicWebsite/Home/ResearchPublications/BackgroundPapers/PDF/2012-01-e.pdf,"Return to work (RTW) after injury requires strong stakeholder coordination. Seafaring work is associated with high injury rates, but seafarers’ RTW is understudied. As federally regulated workers, Canadian seafarers are protected by the Canadian Human Rights Act, which prohibits discrimination based on disability. Following a work-related injury or illness, seafarers are eligible for provincial workers’ compensation benefits and RTW; however, RTW is also subject to federal regulations, including the requirement to have a valid marine medical certificate (MMC). This complex regulatory landscape may negatively influence seafarer RTW. Drawing upon a sociolegal study, we find that MMC-related human rights complaints against the federal government highlight the legal challenges seafarers face in the RTW process. Interview findings suggest that to ensure a valid MMC and employment eligibility, injured seafarers might avoid filing compensation claims or RTW before recovery. We recommend the federal-provincial agencies adopt more efficient coordination policies to support seafarers’ RTW.",semantic_scholar,semantic_scholar:analise_documental_elegibilidade:analise_documental_elegibilidade_2,0.0,CONCLUIDA,54.0,REVISAR_HUMANO,80.0,Benefícios por incapacidade e avaliação médico-pericial,"Estudos que analisem benefícios por incapacidade, afastamento por doença, certificação médica ou avaliação de elegibilidade.",,"Estudo sociojurídico sobre retorno ao trabalho, benefícios compensatórios e exigência de certificado médico marítimo para elegibilidade laboral. Pode contribuir para entender interação entre certificação, benefícios e barreiras regulatórias, embora não trate de teleperícia ou triagem documental.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
semantic_scholar:3e207b85908afc9f30251be69c53c83b6b6f09ff,How does Access to Short Term Disability Insurance Impact SSDI Claiming,David H. Autor; M. Duggan,2013,,,https://www.semanticscholar.org/paper/3e207b85908afc9f30251be69c53c83b6b6f09ff,,,semantic_scholar,semantic_scholar:capacidade_filas_alocacao:capacidade_filas_alocacao_1,0.0,CONCLUIDA,52.0,REVISAR_HUMANO,66.0,Benefícios por incapacidade e avaliação médico-pericial,Estudos sobre impacto do acesso a short term disability insurance no claiming de SSDI.,Sem resumo; pode focar comportamento de demanda/seguro sem abordar avaliação pericial ou gestão de fluxos.,"O título é pertinente ao universo de benefícios por incapacidade e dinâmica de requerimentos ao SSDI. Pode informar demanda e alocação indireta, mas faltam metadados para confirmar aderência substantiva à pergunta da revisão.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
semantic_scholar:f2c4102a8b873d5fa019022890b47e88f17f9fb1,756 ‘predicted sickness absence from employment compared with department of social protection guidelines for closed certification with common health problems’,N. Kononenko; E. Loftus; D. Whelan,2018,,10.1136/oemed-2018-icohabstracts.216,https://www.semanticscholar.org/paper/f2c4102a8b873d5fa019022890b47e88f17f9fb1,https://oem.bmj.com/content/oemed/75/Suppl_2/A75.2.full.pdf,,semantic_scholar,semantic_scholar:beneficios_incapacidade_avaliacao_medico_pericial:beneficios_incapacidade_avaliacao_medico_pericial_3,0.0,CONCLUIDA,52.0,REVISAR_HUMANO,55.0,Análise documental e elegibilidade,"Título sugere comparação entre ausência por doença prevista e diretrizes de certificação/encerramento em órgão de proteção social, potencialmente relevante para diretrizes auditáveis e decisão documental.","Metadados escassos e formato sugere resumo de congresso, categoria explicitamente excluída se não houver análise verificável.","O conteúdo aparente é pertinente a certificação e diretrizes administrativas, mas o número inicial e ausência de resumo completo sugerem possível abstract de congresso; requer checagem humana.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
pubmed:6878855,"[Respiratory handicap. Recognition, evaluation and social benefits].",Marsac J; Pujet JC,1983,Revue francaise des maladies respiratoires,,https://pubmed.ncbi.nlm.nih.gov/6878855/,,,pubmed,pubmed:beneficios_incapacidade_avaliacao_medico_pericial:beneficios_incapacidade_avaliacao_medico_pericial_2,0.0,CONCLUIDA,52.0,REVISAR_HUMANO,55.0,Benefícios por incapacidade e avaliação médico-pericial,"Estudos que analisem benefícios por incapacidade, certificação médica ou avaliação médico-pericial.","Publicações em idioma diferente de português, inglês ou espanhol quando não houver informação suficiente para avaliação confiável.","O título em francês sugere reconhecimento, avaliação e benefícios sociais relacionados a incapacidade respiratória. O tema parece próximo ao escopo, mas o idioma não está entre os preferidos e não há resumo para confirmar contribuição substantiva.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
crossref:10.1920/ps.ifs.2024.0567,Incapacity and disability benefit policy,Emmerson,2017,,10.1920/ps.ifs.2024.0567,https://doi.org/10.1920/ps.ifs.2024.0567,,,crossref,crossref:beneficios_incapacidade_avaliacao_medico_pericial:beneficios_incapacidade_avaliacao_medico_pericial_2,0.0,CONCLUIDA,50.0,REVISAR_HUMANO,55.0,Benefícios por incapacidade e avaliação médico-pericial,"Título indica política de benefícios por incapacidade e invalidez, potencialmente relevante para desenho de regras e gestão do sistema.","Sem resumo e com metadados inconsistentes (DOI/ano); não está claro se é relatório analítico, capítulo ou nota breve.","O tema é pertinente em nível de política pública, mas faltam elementos para verificar conexão com avaliação médico-pericial, triagem documental, teleperícia ou filas.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
semantic_scholar:274bee16682823e20b425b566dfcdb2148e27b27,"Increase in sickness absence with psychiatric diagnosis in Norway: a general population-based epidemiologic study of age, gender and regional distribution",G. Hensing; L. Andersson; S. Brage,2006,BMC Medicine,10.1186/1741-7015-4-19,https://www.semanticscholar.org/paper/274bee16682823e20b425b566dfcdb2148e27b27,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/1741-7015-4-19,"BackgroundThe aim of this study was to assess the incidence of sickness absence with psychiatric diagnoses from 1994–2000, and the distribution across gender, age groups, diagnostic groups and regions in a general population.MethodsThe population at risk was defined as all individuals aged 16–66 years who were entitled to sickness benefits in 1994, 1996, 1998 and 2000 (n = 2,282,761 in 2000). All individuals with a full-time disability pension were excluded. The study included approximately 77% of the Norwegian population aged 16–66 years. For each year, the study base started on 1 January and ended on 31 December. Individuals that were sick-listed for more than 14/16 consecutive days with a psychiatric diagnosis on their medical certificate were selected as cases. Included in this study were data for Norway, the capital city Oslo and five regions in the southeast of the country.ResultsSickness absence with psychiatric diagnoses increased in all age groups, in women and men, and in all regions. At the national level, the cumulative incidence increased in women from 1.7% in 1994 to 4.6% in 2000, and in men from 0.8% in 1994 to 2.2% in 2000. The highest cumulative incidence was found in middle-aged women and men (30–59 years). Women had a higher incidence than men in all stratification groups. The cumulative incidences in 2000 varied between 4.6% to 5.6% in women in the different regions, and for men the corresponding figures were 2.1% to 3.2%. Throughout the four years studied, women in Oslo had more than twice as high incidence levels of sickness absence with alcohol and drug diagnoses as the country as a whole. There were some differences between regions in sickness absence with specific psychiatric diagnoses, but they were small and most comparisons were non-significant.ConclusionSickness absence with psychiatric diagnoses increased between 1994 and 2000 in Norway. The increase was highest in the middle-aged, and in women. Few regional differences were found. That the increase pervaded all stratification groups supports general explanations of the increase, such as changes in attitudes to psychiatric disorders in both patients and doctors, and increased mental distress probably associated with societal changes at a more structural level.",semantic_scholar,semantic_scholar:analise_documental_elegibilidade:analise_documental_elegibilidade_2,0.0,CONCLUIDA,49.0,REVISAR_HUMANO,83.0,"Capacidade, filas e alocação de serviços","Estudos que analisem afastamento por doença, benefícios por incapacidade, acesso territorial ou desigualdades regionais.",,"Estudo populacional sobre aumento do afastamento por doença psiquiátrica na Noruega, com distribuição por sexo, idade e regiões, baseado em certificados médicos. Pode informar demanda, distribuição territorial e pressão sobre sistemas de benefícios, embora não trate diretamente do fluxo de avaliação.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
openalex:https://openalex.org/W2934791458,The longitudinal integrated database for health insurance and labour market studies (LISA) and its use in medical research,Jonas F. Ludvigsson; Pia Svedberg; Ola Olén; Gustaf Bruze; Martin Neovius,2019,European Journal of Epidemiology,10.1007/s10654-019-00511-8,https://doi.org/10.1007/s10654-019-00511-8,https://link.springer.com/content/pdf/10.1007/s10654-019-00511-8.pdf,"Education, income, and occupation are factors known to affect health and disease. In this review we describe the Swedish Longitudinal Integrated Database for Health Insurance and Labour Market Studies (LISA, Longitudinell Integrationsdatabas för Sjukförsäkrings- och Arbetsmarknadsstudier). LISA covers the adult Swedish population aged ≥ 16 years registered on December 31 each year since 1990 (since 2010 individuals aged ≥ 15 years). The database was launched in response to rising levels of sick leave in the country. Participation in Swedish government-administered registers such as LISA is compulsory, and hence selection bias is minimized. The LISA database allows researchers to identify individuals who do not work because of injury, disease, or rehabilitation. It contains data on sick leave and disability pension based on calendar year. LISA also includes information on unemployment benefits, disposable income, social welfare payments, civil status, and migration. During 2000-2017, an average of 97,000 individuals immigrated to Sweden each year. This corresponds to about 1% of the Swedish population (10 million people in 2017). Data on occupation have a completeness of 95%. Income data consist primarily of income from employment, capital, and allowances, including parental allowance. In Sweden, work force participation is around 80% (2017: overall: 79.1%; men 80.3% and women 77.9%). Education data are available in > 98% of all individuals aged 25-64 years, with an estimated accuracy for highest attained level of education of 85%. Some information on civil status, income, education, and employment before 1990 can be obtained through the Population and Housing Census data (FoB, Folk- och bostadsräkningen).",openalex,openalex:beneficios_incapacidade_avaliacao_medico_pericial:beneficios_incapacidade_avaliacao_medico_pericial_2,0.0,CONCLUIDA,48.0,REVISAR_HUMANO,74.0,Benefícios por incapacidade e avaliação médico-pericial,Estudos ou relatórios com evidência útil sobre seguro/benefícios por incapacidade e bases administrativas relacionadas.,"Não aborda explicitamente processos de decisão pericial, triagem documental, teleperícia ou gestão de filas.","Revisão sobre base longitudinal sueca de seguro-saúde e mercado de trabalho, incluindo dados de sick leave e disability pension. Pode ser útil como fonte de evidência administrativa, mas a aderência ao redesenho do fluxo pericial é indireta.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
crossref:10.24321/2455.7048.201703,Mental Disability: A Retrospective Study of Socio-Clinical Profile of Patients Seeking Disability Certificate at a Tertiary Care Centre in Delhi,"VMMC & Safdarjung Hospital, New Delhi-110029; Yadav",2016,Epidemiology International,10.24321/2455.7048.201703,https://doi.org/10.24321/2455.7048.201703,https://medical.adrpublications.in/index.php/Journal-EpidemInternational/article/download/1146/pdf_1,"Background: Mental illness and mental retardation are included in ""The persons with disabilities (Equal opportunities, protection of rights and full participation) Act, 1995” along with other causes of disabilities like blindness, hearing impairment, locomotor disability etc. The persons with disability are eligible for various social welfare benefits from the Government under this act if they have minimum 40% disability as certified by a Government medical authority . This is among one of the few studies on various mental disability related variables and socio-clinical profile of disability certificate seeking patients and is probably the only one to compare results with a similar kind of study done at the same centre five years ago. Objective: The study aims to assess the socio-demographic profile of the cases, severity of disability in the mentally retarded and mentally ill, co-morbid psychiatric and medical conditions, pattern of utilization of different government benefits and to compare results of current study with a study done at the same centre five years ago. Materials and Methods: The study was carried out in the Department of Psychiatry of a tertiary care multispecialty teaching hospital in New Delhi. This was a retrospective file-review based study of patients who were issued disability certificate for Mental retardation or Mental illness during January, 2015 to May, 2016. The subjects were diagnosed to be suffering from Mental retardation or Mental illness as per ICD-10 and disability was assessed as per guidelines issued by Government of India in 2001 for Mental retardation and for Mental illness in 2002. Indian Disability Evaluation and Assessment Scale (IDEAS) was used to assess disability in Mental illness cases. Statistical Analysis : The statistical analysis was done by using WHO'S Epi Info version 7.2. Frequency, percentages, t test and chi-square analysis were used to analyze the data. Results: Out of total 231 cases, majority were male 163 (70.6%), Hindu 211 (91.3%), under 18 years of age 160 (69.3%), unmarried 228 (98.7%), lived in nuclear family 186 (80.5%), from urban background 137 (59.3%). Total number of cases of Mental retardation were 220 (95.2%), 11 (4.7%) cases were of Mental illness. Severity wise in Mental Retardation group (220 cases) maximum number of cases were of Mild Mental Retardation 94(42.7%) having 50% disability, in Mental illness group 10 out of 11 cases had moderate disability (40-70% disability as per IDEAS Scoring). Medical co-morbidity was present in 22(9.5%) cases mainly in the form of Cerebral palsy, Epilepsy; 24(10.4%) patients had psychiatric co-morbidity in the form of Behavior problems, Attention Deficit Hyperactivity Disorder (ADHD), Conduct disorder. Maximum number of patients 177(76.6%) applied to get Monthly allowance. On comparison with a similar study done at the same centre five years back, the significant difference was low mean age of sample and increased rural representation in the present study and both the differences were statistically significant. Conclusion: Number of patients seeking disability certificate has risen as compared to previous study. Majority of the cases were male, mostly from urban background although rural representation in comparison to previous (2011) study has increased significantly. Cases of Mental Retardation outnumbers patients with Mental illness seeking disability certificates reflecting more number of Mental illness cases seeking treatment early in the course of illness and availability of better treatment options. Information related to disability and various beneficiary schemes by Government of India needs to be provided in detail so that maximum number of cases can avail other benefits along with monetary one.",crossref; semantic_scholar,crossref:analise_documental_elegibilidade:analise_documental_elegibilidade_2; semantic_scholar:analise_documental_elegibilidade:analise_documental_elegibilidade_2,0.0,CONCLUIDA,48.0,REVISAR_HUMANO,70.0,Benefícios por incapacidade e avaliação médico-pericial,Aborda pessoas buscando certificado de deficiência e uso de benefícios governamentais.,"Resumo indica foco predominante em perfil sociodemográfico e clínico dos pacientes, com pouca evidência de análise de processo decisório, triagem, fluxo ou gestão pericial.","Há conexão com certificação para benefícios, mas a ênfase aparente é clínica e descritiva dos usuários, não do arranjo institucional de avaliação ou alocação de casos.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
pubmed:38526938,Savings in social expenditures for work incapacity in patients with inflammatory bowel disease depend on access to innovative therapies in Poland.,Zagórowicz E; Binowski G; Strządała D; Pruszko C; Kucha P; Reguła J,2024,European journal of gastroenterology & hepatology,10.1097/meg.0000000000002764,https://pubmed.ncbi.nlm.nih.gov/38526938/,,,pubmed,pubmed:beneficios_incapacidade_avaliacao_medico_pericial:beneficios_incapacidade_avaliacao_medico_pericial_2,0.0,CONCLUIDA,48.0,REVISAR_HUMANO,61.0,Benefícios por incapacidade e avaliação médico-pericial,Estudos que analisem benefícios por incapacidade ou afastamento por doença.,"Estudos clínicos que não contribuam para compreender processos de avaliação médico-pericial, decisão administrativa, capacidade, acesso, qualidade ou controle.","O título menciona despesas sociais por incapacidade laboral em pacientes com doença inflamatória intestinal e acesso a terapias inovadoras. Há relação com incapacidade para o trabalho, mas o foco parece econômico/terapêutico, sem evidência explícita de avaliação pericial ou fluxo administrativo.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
pubmed:37200737,"Mapping information regarding the work-related disability of depression and long-term musculoskeletal pain to the International Classification of Functioning, Disability and Health and ICF Core Sets.",Fresk M; Grooten WJA; Brodin N; Backlund LG; Arrelöv B; Skånér Y; Kiessling A,2023,Frontiers in rehabilitation sciences,10.3389/fresc.2023.1159208,https://pubmed.ncbi.nlm.nih.gov/37200737/,https://www.frontiersin.org/articles/10.3389/fresc.2023.1159208/pdf,,pubmed,pubmed:analise_documental_elegibilidade:analise_documental_elegibilidade_2; pubmed:beneficios_incapacidade_avaliacao_medico_pericial:beneficios_incapacidade_avaliacao_medico_pericial_3,0.0,CONCLUIDA,46.0,REVISAR_HUMANO,62.0,Benefícios por incapacidade e avaliação médico-pericial,Estudos que analisem avaliação de incapacidade ou processos de decisão sobre incapacidade.,Textos sem relação substantiva com a pergunta de pesquisa ou com ao menos um eixo da matriz analítica.,"O título trata do mapeamento de informações sobre incapacidade laboral por depressão e dor musculoesquelética para a CIF/ICF Core Sets. Pode ser útil para critérios e padronização da avaliação de incapacidade, mas não há indicação explícita de aplicação administrativa/pericial.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
